,Recording timestamp,Gaze point X,Gaze point Y
4393,43974,761,665
4394,43984,762,664
4395,43994,764,663
4396,44004,766,663
4397,44014,767,663
4398,44024,768,663
4399,44034,769,663
4400,44044,771,662
4401,44054,771,663
4402,44064,770,662
4403,44074,770,661
4404,44084,770,662
4405,44094,769,664
4406,44104,766,664
4407,44114,765,665
4408,44124,765,665
4409,44134,764,665
4410,44144,763,666
4411,44154,763,664
4412,44164,764,664
4413,44173,764,664
4414,44183,763,663
4415,44193,765,663
4416,44203,766,662
4417,44213,765,663
4418,44223,764,663
4419,44233,764,662
4420,44243,765,661
4421,44253,764,662
4422,44263,762,662
4423,44273,762,661
4424,44283,763,661
4425,44293,762,661
4426,44303,760,661
4427,44313,760,660
4428,44323,762,659
4429,44333,762,659
4430,44343,763,659
4431,44353,764,658
4432,44363,767,658
4433,44373,768,658
4434,44383,768,657
4435,44393,769,655
4436,44403,772,654
4437,44413,774,654
4438,44423,774,654
4439,44433,775,653
4440,44443,777,653
4441,44453,778,654
4442,44463,778,654
4443,44473,778,654
4444,44483,780,654
4445,44493,782,655
4446,44503,781,658
4447,44513,780,659
4448,44523,782,660
4449,44533,782,660
4450,44543,781,661
4451,44553,781,660
4452,44563,782,660
4453,44573,782,660
4454,44583,781,660
4455,44593,780,661
4456,44603,780,662
4457,44613,780,662
4458,44623,779,663
4459,44633,779,663
4460,44643,781,664
4461,44653,781,663
4462,44663,780,663
4463,44673,780,663
4464,44683,781,664
4465,44693,782,665
4466,44703,781,664
4467,44713,781,665
4468,44723,781,665
4469,44733,781,664
4470,44743,780,663
4471,44753,780,664
4472,44763,781,665
4473,44773,780,666
4474,44783,779,666
4475,44793,778,665
4476,44803,780,666
4477,44813,782,665
4478,44823,783,665
4479,44833,784,666
4480,44843,785,668
4481,44853,786,669
4482,44863,786,668
4483,44873,787,669
4484,44883,789,670
4485,44893,790,670
4486,44903,791,670
4487,44913,792,670
4488,44923,793,670
4489,44933,793,670
4490,44943,793,669
4491,44953,794,668
4492,44963,794,668
4495,44993,794,667
4496,45003,794,664
4497,45013,793,662
4498,45023,793,662
4499,45033,791,662
4500,45043,790,661
4503,45073,788,660
4504,45083,789,661
4505,45093,789,660
4506,45103,788,659
4507,45113,788,660
4508,45123,788,662
4509,45133,788,663
4510,45143,788,662
4511,45153,788,661
4512,45163,789,662
4513,45173,789,662
4514,45183,788,660
4515,45193,787,659
4516,45203,787,659
4517,45213,787,658
4518,45223,787,656
4519,45233,786,656
4520,45243,786,656
4521,45253,787,657
4522,45263,786,656
4523,45273,786,655
4524,45283,787,657
4525,45293,788,658
4526,45303,787,657
4527,45313,786,656
4528,45323,787,658
4529,45333,787,658
4530,45343,787,657
4531,45353,786,657
4532,45363,786,657
4533,45373,786,658
4534,45383,787,657
4535,45393,787,656
4536,45403,789,657
4537,45413,791,657
4538,45423,791,657
4539,45433,791,657
4540,45443,793,658
4541,45453,794,659
4542,45463,795,659
4543,45473,796,659
4544,45483,796,661
4545,45493,795,663
4546,45503,795,663
4547,45513,795,664
4548,45523,796,667
4549,45533,798,668
4550,45543,799,669
4551,45553,798,670
4552,45563,798,672
4553,45573,799,672
4554,45583,799,672
4555,45593,798,671
4556,45603,797,672
4557,45613,795,671
4558,45623,793,668
4559,45633,792,667
4560,45643,790,668
4561,45653,789,667
4562,45663,787,665
4563,45673,785,665
4564,45683,784,665
4565,45693,783,664
4566,45703,782,662
4567,45713,781,662
4568,45723,781,663
4569,45733,781,663
4570,45743,779,662
4571,45753,778,660
4572,45763,779,661
4573,45773,780,661
4574,45783,779,662
4575,45793,778,662
4576,45803,780,663
4577,45813,782,664
4578,45823,781,665
4579,45833,781,666
4580,45843,782,666
4581,45852,782,667
4582,45862,782,666
4583,45872,782,666
4584,45882,783,667
4585,45892,783,667
4586,45902,783,666
4587,45912,783,667
4588,45922,783,668
4589,45932,783,667
4590,45942,783,666
4591,45952,784,666
4592,45962,784,666
4593,45972,785,666
4594,45982,783,664
4595,45992,783,665
4596,46002,783,667
4597,46012,785,665
4598,46022,785,664
4599,46032,784,667
4600,46042,785,668
4601,46052,786,668
4602,46062,786,668
4603,46072,786,669
4604,46082,788,669
4605,46092,790,670
4608,46122,790,667
4609,46132,791,669
4610,46142,792,670
4611,46152,793,668
4612,46162,793,667
4613,46172,794,667
4614,46182,797,667
4615,46192,799,668
4616,46202,799,668
4617,46212,799,668
4618,46222,800,670
4619,46232,800,670
4620,46242,800,671
4625,46292,799,668
4626,46302,800,667
4627,46312,801,666
4628,46322,799,664
4629,46332,798,660
4630,46342,799,659
4631,46352,799,657
4632,46362,799,655
4633,46372,797,654
4634,46382,796,653
4635,46392,796,652
4636,46402,795,652
4637,46412,794,651
4638,46422,793,652
4639,46432,792,652
4640,46442,790,651
4641,46452,787,650
4642,46462,786,650
4643,46472,786,650
4644,46482,787,650
4645,46492,787,649
4646,46502,787,649
4647,46512,790,648
4648,46522,794,645
4649,46532,794,644
4650,46542,797,642
4651,46552,800,641
4652,46562,800,640
4653,46572,799,637
4654,46582,799,637
4655,46592,800,637
4656,46602,801,635
4657,46612,800,633
4658,46622,801,632
4659,46632,802,632
4660,46642,802,632
4661,46652,801,630
4662,46662,801,629
4663,46672,801,629
4664,46682,801,627
4665,46692,800,626
4666,46702,799,626
4667,46712,799,627
4668,46722,798,626
4669,46732,797,625
4670,46742,796,624
4671,46752,796,624
4672,46762,796,622
4673,46772,796,621
4674,46782,796,621
4675,46792,796,620
4676,46802,796,619
4677,46812,797,618
4678,46822,797,618
4679,46832,797,618
4680,46842,796,618
4681,46852,796,618
4682,46862,796,620
4683,46872,795,620
4684,46882,794,620
4685,46892,793,620
4688,46922,791,619
4689,46932,790,618
4690,46942,788,617
4691,46952,786,615
4692,46962,785,614
4693,46972,784,612
4694,46982,781,611
4695,46992,778,608
4696,47002,776,606
4697,47012,775,605
4698,47022,775,604
4699,47032,774,604
4700,47042,771,604
4701,47052,771,604
4702,47062,770,604
4703,47072,770,603
4704,47082,769,603
4705,47092,769,603
4706,47102,769,604
4707,47112,769,605
4708,47122,768,606
4709,47132,768,606
4710,47142,768,605
4711,47152,768,604
4712,47162,767,604
4713,47172,767,604
4714,47182,767,603
4715,47192,767,602
4716,47202,767,601
4717,47212,767,600
4718,47222,769,599
4719,47232,770,599
4720,47242,770,599
4721,47252,771,598
4722,47262,772,598
4723,47272,773,598
4724,47282,775,599
4725,47292,776,600
4726,47302,776,599
4727,47312,778,598
4728,47322,778,598
4729,47332,778,598
4730,47342,781,598
4731,47352,782,598
4732,47362,782,598
4733,47372,784,597
4734,47382,784,597
4735,47392,785,596
4736,47402,786,596
4737,47412,788,596
4738,47422,790,597
4739,47432,790,598
4740,47442,790,599
4741,47452,790,598
4742,47462,791,598
4743,47472,791,599
4744,47482,791,600
4745,47491,792,603
4746,47501,791,604
4747,47511,791,606
4748,47521,792,608
4749,47531,792,609
4750,47542,792,610
4751,47552,792,612
4752,47561,792,614
4753,47571,791,614
4754,47581,791,614
4755,47591,790,613
4758,47621,789,612
4759,47631,788,612
4760,47641,785,611
4765,47691,784,607
4766,47701,782,606
4767,47711,780,604
4768,47721,779,602
4769,47731,778,602
4770,47741,777,601
4771,47751,775,599
4772,47761,772,597
4773,47771,771,598
4774,47781,771,599
4775,47791,772,600
4776,47801,771,601
4777,47811,770,603
4778,47821,768,604
4779,47831,768,604
4780,47841,768,604
4781,47851,768,604
4782,47861,769,606
4783,47871,770,605
4784,47881,770,605
4785,47891,770,606
4786,47901,771,608
4787,47911,772,608
4788,47921,773,607
4789,47931,773,607
4790,47941,773,610
4791,47951,773,610
4792,47961,774,611
4793,47971,775,612
4794,47981,775,613
4795,47991,776,614
4796,48001,776,616
4797,48011,776,618
4798,48021,777,620
4799,48031,778,621
4800,48041,779,621
4801,48051,777,623
4802,48061,776,626
4803,48071,777,627
4804,48081,778,627
4805,48091,778,627
4806,48101,778,627
4809,48131,778,628
4812,48161,778,631
4813,48171,777,632
4814,48181,778,634
4815,48191,779,635
4816,48201,778,636
4817,48211,776,637
4818,48221,775,638
4819,48231,774,638
4820,48241,773,637
4821,48251,772,636
4822,48261,770,634
4825,48291,769,634
4826,48301,766,630
4827,48311,764,628
4828,48321,763,628
4829,48331,760,626
4830,48341,758,624
4831,48351,754,624
4832,48361,751,624
4833,48371,749,626
4834,48381,747,627
4835,48391,746,626
4836,48401,745,627
4837,48411,744,628
4838,48421,744,627
4839,48431,744,625
4840,48441,743,626
4841,48451,744,627
4842,48461,744,627
4843,48471,744,626
4844,48481,746,625
4845,48491,747,626
4846,48501,750,626
4847,48511,752,626
4848,48521,754,627
4849,48531,756,629
4850,48541,758,630
4851,48551,760,630
4852,48561,763,630
4853,48571,767,630
4854,48581,769,629
4855,48591,771,629
4856,48601,773,628
4857,48611,775,628
4858,48621,776,628
4859,48631,777,627
4860,48641,779,627
4861,48651,780,629
4862,48661,780,630
4863,48671,779,630
4864,48681,779,632
4865,48691,781,635
4866,48701,779,638
4867,48711,778,642
4868,48721,777,643
4869,48731,776,643
4870,48741,775,645
4871,48751,775,645
4872,48761,774,645
4873,48771,774,646
4874,48781,773,648
4875,48791,772,652
4876,48801,772,651
4877,48811,773,650
4880,48841,772,649
4881,48851,771,649
4882,48861,771,648
4883,48871,768,648
4884,48881,766,648
4885,48891,765,646
4886,48901,763,643
4887,48911,761,641
4888,48921,758,640
4889,48931,754,639
4890,48941,752,639
4891,48951,750,638
4892,48961,749,638
4893,48971,748,638
4894,48981,746,637
4895,48991,744,637
4896,49001,741,638
4897,49011,740,637
4898,49021,740,634
4899,49031,739,635
4900,49041,739,635
4901,49051,739,634
4902,49061,740,633
4903,49071,741,632
4904,49081,741,631
4905,49091,743,630
4906,49101,744,629
4907,49111,746,630
4908,49121,747,630
4909,49131,750,628
4910,49141,752,627
4911,49151,752,628
4912,49161,753,628
4913,49170,754,628
4914,49180,757,628
4915,49190,759,629
4916,49200,760,629
4917,49210,760,629
4918,49220,761,629
4919,49230,761,629
4920,49240,761,630
4921,49250,762,630
4922,49260,763,630
4923,49270,763,632
4924,49280,764,634
4925,49290,765,635
4926,49300,766,637
4927,49310,767,639
4928,49320,768,639
4929,49330,769,639
4930,49340,770,640
4931,49350,771,643
4932,49360,771,645
4933,49370,772,647
4934,49380,772,648
4935,49390,772,650
4936,49400,771,650
4937,49410,770,650
4938,49420,770,651
4939,49430,770,654
4940,49440,769,655
4941,49450,769,655
4942,49460,769,655
4943,49470,769,655
4944,49480,768,653
4945,49490,768,652
4946,49500,768,651
4947,49510,769,651
4948,49520,770,651
4949,49530,771,651
4950,49540,772,652
4951,49550,773,654
4952,49560,773,656
4953,49570,774,658
4954,49580,774,659
4955,49590,774,658
4956,49600,774,657
4957,49610,773,656
4958,49620,773,655
4959,49630,772,653
4960,49640,769,654
4961,49650,765,658
4962,49660,764,659
4963,49670,762,658
4964,49680,759,656
4965,49690,757,654
4966,49700,756,654
4967,49710,756,653
4968,49720,753,651
4969,49730,749,648
4970,49740,748,647
4971,49750,747,646
4972,49760,745,646
4973,49770,745,644
4974,49780,744,644
4975,49790,743,645
4976,49800,741,646
4977,49810,740,646
4978,49820,739,646
4979,49830,739,648
4980,49840,737,649
4981,49850,736,650
4982,49860,736,650
4983,49870,735,650
4984,49880,734,652
4985,49890,733,653
4986,49900,732,653
4987,49910,731,655
4988,49920,731,658
4989,49930,729,659
4990,49940,728,660
4991,49950,726,661
4992,49960,723,663
4993,49970,722,663
4994,49980,721,663
4995,49990,720,663
4996,50000,720,664
4997,50010,719,664
4998,50020,719,664
4999,50030,718,664
5000,50040,717,665
5001,50050,716,664
5002,50060,716,663
5003,50070,716,662
5004,50080,715,660
5005,50090,714,658
5006,50100,715,655
5007,50110,716,652
5008,50120,716,648
5009,50130,718,645
5010,50140,722,642
5011,50150,724,639
5012,50160,726,639
5013,50170,728,639
5014,50180,730,639
5015,50190,732,640
5016,50200,734,642
5017,50210,736,643
5018,50220,737,645
5019,50230,739,647
5020,50240,739,648
5021,50250,740,649
5022,50260,741,650
5023,50270,740,651
5024,50280,737,654
5025,50290,737,652
5026,50300,739,650
5027,50310,741,652
5028,50320,744,651
5029,50330,749,642
5030,50340,752,643
5031,50350,753,647
5032,50360,752,650
5033,50370,757,651
5034,50380,765,650
5035,50390,765,654
5036,50400,763,657
5037,50410,764,658
5038,50420,766,660
5039,50430,767,661
5040,50440,769,659
5041,50450,771,656
5042,50460,774,655
5043,50470,776,656
5044,50480,776,656
5045,50490,777,655
5046,50500,780,653
5047,50510,784,649
5048,50520,783,648
5049,50530,783,648
5050,50540,785,648
5051,50550,786,648
5052,50560,786,647
5053,50570,787,646
5054,50580,788,645
5055,50590,789,645
5056,50600,789,644
5057,50610,789,645
5058,50620,790,645
5059,50630,792,645
5060,50640,792,646
5061,50650,792,646
5062,50660,792,648
5063,50670,792,649
5064,50680,792,650
5065,50690,792,649
5066,50700,791,651
5067,50710,791,657
5068,50720,789,656
5069,50730,784,650
5070,50740,783,652
5071,50750,784,655
5072,50760,783,656
5073,50770,782,655
5074,50780,782,654
5075,50790,781,653
5076,50800,780,652
5077,50810,777,649
5078,50820,777,650
5079,50830,778,654
5081,50839,777,653
5082,50849,774,649
5083,50859,773,650
5084,50869,770,650
5085,50879,765,654
5086,50889,761,661
5087,50899,758,661
5088,50909,755,660
5089,50919,752,659
5090,50929,749,655
5091,50939,747,655
5092,50949,746,653
5093,50959,747,649
5094,50969,747,649
5095,50979,746,647
5096,50989,744,645
5097,50999,742,644
5098,51009,741,643
5099,51019,740,643
5100,51029,739,643
5101,51039,738,642
5102,51049,738,641
5103,51059,738,640
5104,51069,737,640
5105,51079,737,639
5106,51089,740,633
5107,51099,742,633
5108,51109,744,633
5109,51119,744,634
5110,51129,745,635
5111,51139,747,635
5112,51149,747,636
5113,51159,747,637
5114,51169,748,638
5115,51179,749,639
5116,51189,748,640
5117,51199,747,642
5118,51209,746,643
5119,51219,746,643
5120,51229,745,643
5121,51239,743,644
5122,51249,742,643
5123,51259,742,641
5124,51269,741,641
5125,51279,739,640
5126,51289,739,639
5127,51299,739,638
5128,51309,739,638
5129,51319,740,637
5130,51329,741,636
5131,51339,742,636
5132,51349,743,638
5133,51359,743,640
5134,51369,746,640
5135,51379,749,642
5136,51389,751,643
5137,51399,754,644
5138,51409,758,644
5139,51419,759,646
5140,51429,760,647
5141,51439,759,647
5142,51449,760,647
5143,51459,763,648
5144,51469,765,649
5145,51479,766,649
5146,51489,766,650
5147,51499,766,651
5148,51509,767,653
5149,51519,766,655
5150,51529,765,656
5151,51539,766,657
5152,51549,765,659
5153,51559,763,659
5154,51569,761,658
5155,51579,760,659
5156,51589,758,660
5157,51599,755,661
5158,51609,753,661
5159,51619,752,660
5160,51629,750,660
5161,51639,749,660
5162,51649,748,657
5163,51659,749,655
5164,51669,750,655
5165,51679,750,653
5166,51689,752,646
5167,51699,756,644
5168,51709,761,641
5169,51719,763,643
5170,51729,766,646
5171,51739,770,646
5172,51749,773,648
5173,51759,773,649
5174,51769,773,648
5175,51779,773,647
5176,51789,773,648
5177,51799,770,650
5178,51809,769,650
5179,51819,770,647
5180,51829,769,646
5182,51839,768,646
5183,51849,767,645
5184,51859,767,643
5185,51869,767,642
5186,51879,767,641
5187,51889,767,639
5188,51899,768,639
5189,51909,768,641
5190,51919,769,640
5191,51929,769,636
5192,51939,771,637
5193,51949,774,641
5194,51959,775,643
5195,51969,777,643
5196,51979,781,644
5197,51989,785,643
5198,51999,786,642
5199,52009,786,640
5200,52019,786,638
5201,52029,787,637
5202,52039,787,636
5203,52049,788,635
5204,52059,789,636
5205,52069,789,639
5206,52079,787,639
5207,52089,787,639
5208,52099,788,641
5209,52109,788,647
5210,52119,788,647
5211,52129,786,645
5212,52139,785,647
5213,52149,784,647
5214,52159,782,645
5215,52169,780,643
5216,52179,779,643
5217,52189,779,645
5218,52199,778,644
5219,52209,777,643
5220,52219,776,643
5221,52229,775,644
5222,52239,773,642
5223,52249,772,641
5224,52259,772,641
5225,52269,772,641
5226,52279,771,640
5227,52289,770,638
5228,52299,770,638
5229,52309,771,640
5230,52319,770,640
5231,52329,768,635
5232,52339,769,636
5233,52349,771,640
5234,52359,771,640
5235,52369,770,640
5236,52379,770,640
5237,52389,771,642
5238,52399,770,642
5239,52409,769,641
5240,52419,769,641
5241,52429,769,641
5242,52439,767,640
5243,52449,766,637
5244,52459,766,638
5245,52469,767,639
5246,52479,767,638
5247,52489,767,636
5248,52499,769,636
5249,52508,771,639
5250,52518,771,639
5251,52528,770,637
5252,52538,771,638
5253,52548,772,640
5254,52558,772,639
5255,52568,772,639
5256,52578,773,640
5257,52588,773,640
5258,52598,772,639
5259,52608,771,638
5260,52618,772,639
5261,52628,773,639
5262,52638,772,639
5263,52648,770,641
5264,52658,771,641
5265,52668,771,643
5266,52678,770,643
5267,52688,770,643
5268,52698,771,645
5269,52708,771,646
5274,52758,771,645
5275,52768,770,646
5276,52778,770,645
5277,52788,772,643
5278,52798,772,642
5279,52808,772,642
5280,52818,772,642
5281,52828,773,643
5282,52838,773,643
5283,52848,773,641
5284,52858,775,641
5285,52868,777,641
5286,52878,778,641
5287,52888,779,639
5288,52898,781,638
5289,52908,782,637
5290,52918,782,637
5291,52928,783,635
5292,52938,785,634
5293,52948,785,634
5294,52958,786,634
5295,52968,786,631
5296,52978,787,630
5297,52988,787,632
5298,52998,787,633
5299,53008,787,631
5300,53018,787,629
5301,53028,788,629
5302,53038,787,628
5303,53048,785,627
5304,53058,784,626
5305,53068,784,626
5306,53078,783,625
5307,53088,781,623
5308,53098,780,622
5309,53108,779,622
5310,53118,779,621
5311,53128,778,619
5312,53138,777,618
5313,53148,778,618
5314,53158,780,618
5315,53168,779,618
5316,53178,780,618
5317,53188,784,618
5318,53198,786,618
5319,53208,787,617
5320,53218,788,618
5321,53228,789,619
5322,53238,788,620
5323,53248,788,620
5324,53258,789,621
5325,53268,789,621
5326,53278,789,622
5327,53288,789,622
5328,53298,788,621
5329,53308,788,623
5330,53318,787,624
5331,53328,786,623
5332,53338,784,623
5333,53348,785,626
5334,53358,784,628
5335,53368,783,628
5336,53378,783,629
5337,53388,783,629
5338,53398,783,628
5339,53408,782,626
5340,53418,781,625
5341,53428,780,625
5342,53438,780,624
5343,53448,779,622
5344,53458,779,622
5345,53468,779,621
5346,53478,778,620
5347,53488,776,619
5348,53498,774,619
5349,53508,775,620
5350,53518,779,620
5351,53528,793,626
5352,53538,798,628
5353,53548,800,626
5354,53558,802,624
5355,53568,802,622
5356,53578,804,619
5357,53588,807,617
5358,53598,807,616
5359,53608,807,616
5360,53618,808,618
5361,53628,809,618
5362,53638,810,617
5363,53648,811,618
5364,53658,813,619
5365,53668,814,621
5366,53678,815,622
5367,53688,815,622
5368,53698,815,623
5369,53708,816,623
5370,53718,815,623
5371,53728,815,622
5372,53738,815,622
5373,53748,814,621
5374,53758,812,620
5375,53768,808,619
5376,53778,805,617
5377,53788,803,617
5378,53798,801,618
5379,53808,800,619
5380,53818,797,620
5381,53828,795,621
5382,53838,795,622
5383,53848,794,623
5384,53858,792,625
5385,53868,792,625
5386,53878,791,627
5387,53888,792,627
5388,53898,792,628
5389,53908,792,628
5390,53918,794,628
5391,53928,796,628
5392,53938,798,627
5393,53948,800,625
5396,53978,804,625
5397,53988,806,625
5398,53998,808,625
