Recording timestamp,Gaze point X,Gaze point Y
80871,750,591
80881,751,592
80891,752,592
80901,752,592
80911,751,592
80921,,
80931,,
80931,,
80941,752,592
80951,752,592
80961,752,592
80971,752,592
80981,752,593
80991,752,594
81001,751,594
81011,750,594
81021,749,594
81031,749,594
81041,748,592
81051,747,592
81061,747,592
81071,746,593
81081,746,593
81091,746,592
81101,747,591
81111,749,594
81121,750,594
81131,750,594
81141,751,595
81151,754,597
81161,755,596
81171,756,594
81181,757,594
81191,759,597
81201,758,597
81211,757,595
81221,757,595
81231,756,596
81241,755,595
81251,754,594
81261,753,595
81271,751,597
81281,749,597
81291,748,598
81301,747,599
81311,747,600
81321,746,599
81331,746,599
81341,746,601
81351,745,602
81361,744,603
81371,743,603
81381,743,602
81391,742,600
81401,741,598
81411,741,594
81421,740,593
81431,740,591
81441,738,590
81451,738,589
81461,739,587
81471,738,586
81481,737,587
81491,737,587
81501,738,588
81511,737,591
81521,736,591
81531,735,591
81541,735,591
81551,736,591
81561,736,592
81571,736,592
81581,737,591
81591,738,591
81601,740,592
81611,745,596
81621,750,600
81631,754,604
81641,756,606
81651,759,608
81661,762,611
81671,763,612
81681,765,614
81691,766,615
81701,763,613
81711,752,609
81721,749,608
81731,749,607
81741,748,605
81751,746,605
81761,744,604
81771,743,602
81781,742,601
81791,742,602
81801,741,602
81811,742,602
81821,742,601
81831,740,602
81841,739,601
81851,740,599
81861,740,599
81871,740,600
81881,740,600
81891,740,600
81901,740,600
81911,741,601
81921,742,601
81931,743,600
81931,,
81941,745,602
81951,745,604
81961,745,604
81971,746,603
81981,748,604
81991,749,605
82001,749,606
82011,749,606
82021,751,607
82031,751,610
82041,751,610
82051,753,611
82061,755,613
82071,756,615
82081,757,616
82091,,
82101,,
82111,,
82121,,
82131,758,612
82141,761,616
82151,763,617
82161,,
82171,,
82181,765,615
82191,766,615
82201,768,614
82211,769,614
82221,769,614
82231,769,611
82241,769,611
82251,769,612
82261,767,610
82271,765,608
82281,764,608
82291,763,608
82301,761,607
82311,759,604
82321,758,604
82331,757,604
82341,754,603
82351,753,603
82361,752,603
82371,753,602
82381,752,601
82391,751,601
82401,752,603
82411,751,604
82421,751,602
82431,751,601
82440,750,601
82450,750,601
82460,749,600
82470,748,600
82480,747,599
82490,745,598
82500,743,597
82510,742,597
82520,742,598
82530,742,599
82540,742,599
82550,742,600
82560,743,601
82570,744,602
82580,746,602
82590,748,601
82600,751,601
82610,752,601
82620,753,601
82630,754,601
82640,755,602
82650,756,603
82660,756,602
82670,755,600
82680,756,602
82690,757,604
82700,756,604
82710,756,604
82720,756,606
82730,757,606
82740,757,606
82750,756,605
82760,756,605
82770,756,606
82780,755,606
82790,755,606
82800,755,609
82810,754,609
82820,753,608
82830,752,607
82840,,
82850,,
82860,753,611
82870,752,610
82880,752,610
82890,752,611
82900,752,612
82910,752,613
82920,752,613
82930,753,613
82940,754,615
82950,754,615
82960,755,614
82970,756,614
82980,757,616
82990,757,615
83000,757,615
83010,756,613
83020,756,613
83030,756,613
83040,757,611
83050,755,608
83060,753,606
83070,753,605
83080,753,604
83090,753,602
83100,753,602
83110,754,601
83120,753,600
83130,753,599
83140,753,599
83150,751,599
83160,750,599
83170,749,599
83180,748,599
83190,747,599
83200,746,600
83210,744,599
83220,742,600
83230,740,602
83240,738,602
83250,737,602
83260,735,603
83270,733,603
83280,730,603
83290,727,605
83300,724,606
83310,722,607
83320,721,606
83330,721,606
83340,719,607
83350,718,607
83360,719,606
83370,720,602
83380,722,602
83390,724,602
83400,725,600
83410,727,599
83420,730,598
83430,733,596
83440,735,595
83450,737,594
83460,739,595
83470,740,596
83480,740,597
83490,741,598
83500,742,600
83510,742,603
83520,742,604
83530,742,604
83540,741,605
83550,740,607
83560,739,609
83570,739,610
83580,739,612
83590,738,613
83600,737,614
83610,737,615
83620,736,616
83630,735,620
83640,735,620
83650,734,620
83660,,
83670,,
83680,733,619
83690,732,619
83700,732,618
83710,732,615
83720,733,614
83730,734,614
83740,734,613
83750,736,609
83760,737,607
83770,738,607
83780,739,606
83790,740,603
83800,738,601
83810,735,600
83820,734,600
83830,734,601
83840,735,603
83850,733,607
83860,730,608
83870,729,609
83880,728,612
83890,727,615
83900,727,617
83910,728,618
83920,727,619
83930,727,620
83940,726,619
83950,726,618
83960,727,619
83970,726,619
83980,726,619
83990,,
84000,,
84010,725,616
84020,725,617
84030,725,616
84040,727,614
84050,730,612
84060,730,609
84070,730,606
84080,731,605
84090,733,604
84100,735,602
84110,736,602
84119,736,602
84129,737,600
84139,738,601
84149,737,603
84159,737,604
84169,736,605
84179,735,605
84189,734,605
84199,734,606
84209,734,606
84219,735,606
84229,735,608
84239,734,608
84249,734,608
84259,736,609
84269,737,612
84279,738,613
84289,739,615
84299,741,618
84309,742,621
84319,742,622
84329,744,623
84339,746,624
84349,746,626
84359,745,625
84369,745,621
84379,745,620
84389,744,619
84399,743,616
84409,742,614
84419,742,614
84429,740,614
84439,738,611
84449,738,611
84459,738,615
84469,737,615
84479,736,613
84489,735,612
84499,735,613
84509,734,614
84519,733,614
84529,733,613
84539,733,613
84549,732,614
84559,732,613
84569,732,613
84579,733,614
84589,733,614
84599,733,613
84609,734,613
84619,735,613
84629,734,614
84639,734,614
84649,734,613
84659,735,613
84669,734,614
84679,733,612
84689,732,611
84699,731,610
84709,731,609
84719,729,606
84729,727,605
84739,725,605
84749,724,606
84759,721,605
84769,719,604
84779,717,605
84789,716,605
84799,715,605
84809,713,607
84819,714,608
84829,715,608
84839,715,605
84849,716,605
84859,719,609
84869,721,608
84879,721,607
84889,722,608
84899,725,609
84909,726,611
84919,725,610
84929,727,610
84939,734,613
84949,733,613
84959,730,613
84969,729,611
84979,729,608
84989,729,607
84999,728,605
85009,725,604
85019,722,606
85029,717,607
85039,715,606
85049,714,606
85059,714,607
85069,713,607
85079,710,606
85089,708,609
85099,710,612
85109,712,611
85119,712,610
85129,711,610
85139,711,611
85149,711,612
85159,710,610
85169,710,610
85179,712,612
85189,714,613
85199,713,613
85209,713,612
85219,,
85229,,
85239,714,614
85249,715,613
85259,714,612
85269,715,611
85279,716,612
85289,717,612
85299,716,611
85309,716,609
85319,718,609
85329,720,609
85339,,
85349,,
85359,723,610
85369,725,612
85379,728,614
85389,734,620
85399,736,619
85409,738,619
85419,742,632
85429,743,633
85439,743,631
85449,745,631
85459,748,632
85469,750,635
85479,751,636
85489,752,634
85499,752,635
85509,753,637
85519,751,637
85529,747,637
85539,747,637
85549,747,638
85559,746,637
85569,746,635
85579,746,635
85589,746,637
85599,744,637
85609,745,638
85619,746,638
85629,747,640
85639,747,641
85649,748,638
85659,749,639
85669,750,642
85679,750,642
85689,751,639
85699,752,639
85709,752,640
85719,752,640
85729,753,639
85739,753,639
85748,753,640
85758,752,639
85768,753,636
85778,753,636
85788,752,638
85798,750,638
85808,749,636
85818,748,636
85828,749,638
85838,748,637
85848,745,637
85858,743,639
85868,740,641
85878,737,639
85888,736,637
85898,735,636
85908,735,636
85918,,
85928,,
85938,731,636
85948,731,635
85958,729,635
85968,728,634
85978,728,631
85988,729,629
85998,730,629
86008,730,629
86018,729,628
86028,728,626
86038,729,626
86048,730,626
86058,729,625
86068,730,623
86078,731,621
86088,730,621
86098,728,621
86108,728,618
86118,731,614
86128,733,610
86138,734,610
86148,736,609
86158,736,608
86168,737,610
86178,739,612
86188,739,612
86198,741,611
86208,741,611
86218,740,612
86228,741,612
86238,741,612
86248,739,612
86258,738,613
86268,737,612
86278,737,612
86288,735,613
86298,733,613
86308,732,611
86318,730,611
86328,728,611
86338,725,610
86348,723,609
86358,722,609
86368,720,610
86378,715,611
86388,710,611
86398,710,613
86408,711,616
86418,709,618
86428,708,620
86438,708,622
86448,708,624
86458,707,625
86468,707,625
86478,708,627
86488,711,631
86498,710,630
86508,708,627
86518,707,627
86528,707,624
86538,706,620
86548,705,621
86558,706,622
86568,709,617
86578,709,617
86588,709,617
86598,709,613
86608,710,612
86618,710,611
86628,710,611
86638,711,612
86648,,
86658,,
86668,,
86678,,
86688,715,610
86698,715,610
86708,717,609
86718,719,608
86728,720,608
86738,719,607
86748,720,605
86758,721,606
86768,722,607
86778,722,606
86788,721,606
86798,720,605
86808,717,605
86818,715,604
86828,715,604
86838,716,605
86848,716,605
86858,715,606
86868,713,606
86878,714,605
86888,714,605
86898,714,607
86908,713,609
86918,713,610
86928,712,608
86938,712,607
86948,711,609
86958,713,610
86968,714,612
86978,714,614
86988,713,611
86998,714,609
87008,715,607
87018,716,606
87028,718,608
87038,722,609
87048,724,609
87058,726,609
87068,729,610
87078,733,612
87088,733,621
87098,731,623
87108,734,623
87118,739,623
87128,740,622
87138,738,621
87148,739,619
87158,740,617
87168,739,618
87178,737,619
87188,737,617
87198,737,618
87208,736,618
87218,,
87228,,
87238,732,615
87248,732,617
87258,733,617
87268,733,617
87278,730,620
87288,723,626
87298,722,624
87308,727,617
87318,723,617
87328,718,620
87338,719,619
87348,721,615
87358,719,614
87368,717,615
87378,716,613
87388,717,611
87398,717,609
87408,717,608
87418,719,608
87427,721,606
87437,720,608
87447,720,610
87457,721,608
87467,723,606
87477,724,605
87487,726,606
87497,729,607
87507,730,606
87517,730,606
87527,732,609
87537,734,610
87547,733,613
87557,731,618
87567,733,619
87577,735,620
87587,734,620
87597,733,617
87607,733,617
87617,734,616
87627,733,615
87637,732,614
87647,733,614
87657,735,614
87667,734,611
87677,732,610
87687,732,610
87697,732,611
87707,732,612
87717,731,613
87727,731,614
87737,731,615
87747,731,616
87757,726,617
87767,721,620
87777,721,621
87787,720,622
87797,720,621
87807,719,619
87817,720,619
87827,720,618
87837,717,615
87847,717,614
87857,719,614
87867,720,613
87877,720,613
87887,722,615
87897,723,616
87907,724,617
87917,725,616
87927,726,615
87937,728,614
87947,729,613
87957,729,609
87967,727,610
87977,724,618
87987,722,618
87997,723,618
88007,725,617
88017,728,616
88027,729,614
88037,729,612
88047,728,611
88057,728,613
88067,728,614
88077,728,614
88087,728,615
88097,728,615
88107,727,614
88117,724,614
88127,723,615
88137,724,615
88147,724,616
88157,724,615
88167,725,614
88177,726,617
88187,728,618
88197,731,619
88207,733,620
88217,734,621
88227,735,620
88237,734,619
88247,735,619
88257,736,619
88267,737,618
88277,739,618
88287,739,616
88297,739,615
88307,739,614
88317,738,613
88327,740,613
88337,742,613
88347,741,617
88357,737,625
88367,738,625
88377,740,625
88387,740,626
88397,741,627
88407,743,625
88417,745,624
88427,746,626
88437,744,628
88447,743,630
88457,743,630
88467,743,632
88477,744,633
88487,744,631
88497,744,631
88507,742,635
88517,736,644
88527,736,641
88537,738,636
88547,737,635
88557,736,636
88567,734,636
88577,732,634
88587,731,634
88597,730,634
88607,728,634
88617,726,632
88627,726,633
88637,727,634
88647,728,633
88657,728,633
88667,728,633
88677,730,633
88687,736,629
88697,737,629
88707,738,631
88717,741,632
88727,744,635
88737,748,638
88747,748,639
88757,747,638
88767,748,637
88777,749,635
88787,750,633
88797,750,631
88807,750,628
88817,750,626
88827,750,625
88837,748,623
88847,749,622
88857,750,622
88867,750,622
88877,749,621
88887,749,620
88897,750,621
88907,749,623
88917,747,623
88927,747,623
88937,748,624
88947,746,625
88957,744,625
88967,742,623
88977,742,623
88987,740,624
88997,736,623
89007,734,621
89017,732,621
89027,729,621
89037,726,617
89047,726,612
89057,723,613
89066,718,615
89077,715,615
89087,712,616
89097,711,618
89106,712,619
89116,711,620
89126,710,621
89136,,
89146,,
89156,709,622
89166,710,623
89176,709,625
89186,710,628
89196,711,630
89206,713,630
89216,714,630
89226,716,632
89236,717,632
89246,718,631
89256,717,630
89266,717,629
89276,719,627
89286,719,627
89296,719,627
89306,719,627
89316,721,626
89326,721,625
89336,721,625
89346,723,625
89356,725,625
89366,726,626
89376,727,627
89386,727,626
89396,729,625
89406,728,625
89416,728,625
89426,727,626
89436,727,627
89446,726,627
89456,725,628
89466,724,629
89476,723,630
89486,723,630
89496,723,633
89506,722,642
89516,721,642
89526,720,639
89536,720,637
89546,720,634
89556,720,634
89566,720,635
89576,720,635
89586,719,634
89596,719,631
89606,718,630
89616,718,630
89626,718,629
89636,719,627
89646,719,627
89656,717,627
89666,715,625
89676,716,624
89686,716,625
89696,716,626
89706,,
89716,,
89726,715,626
89736,,
89746,,
89756,717,625
89766,716,626
89776,,
89786,,
89796,715,625
89806,,
89816,,
89826,,
89836,,
89846,706,630
89856,711,629
89866,712,630
89876,712,630
89886,710,634
89896,708,640
89906,709,643
89916,709,643
89926,708,642
89936,708,641
89946,709,642
89956,708,642
89966,708,642
89976,709,641
89986,711,641
89996,712,640
90006,713,640
90016,717,638
90026,720,637
90036,722,637
90046,725,635
90056,727,634
90066,729,635
90076,730,631
90086,732,625
90096,735,625
90106,737,627
90116,737,625
90126,737,618
90136,740,619
90146,742,624
90156,742,624
90166,743,625
90176,747,629
90186,746,629
90196,742,629
90206,739,629
90216,739,631
90226,736,636
90236,733,640
90246,733,642
90256,734,643
90266,731,648
90276,727,655
90286,726,654
90296,726,654
90306,724,657
90316,722,658
90326,722,656
90336,722,655
90346,721,654
90356,719,653
90366,720,649
90376,722,646
90386,,
90396,,
90406,726,646
90416,728,644
90426,730,643
90436,733,642
90446,734,643
90456,735,643
90466,737,642
90476,739,643
90486,739,643
90496,738,643
90506,738,644
90516,737,645
90526,736,645
90536,734,646
90546,732,645
90556,732,644
90566,731,648
90576,729,649
90586,729,649
90596,729,649
90606,728,655
90616,728,665
90626,729,666
90636,733,669
90646,737,668
90656,737,663
90666,739,661
90676,742,662
90686,744,665
90696,745,665
90706,747,662
90716,750,658
90726,749,658
90736,746,658
90745,748,657
90755,753,656
90765,752,657
90775,751,658
90785,755,655
90795,758,653
90805,758,654
90815,757,655
90825,758,656
90835,761,657
90845,761,660
90855,760,661
90865,762,657
90875,765,656
90885,765,657
90895,764,658
90905,764,656
90915,765,656
90925,764,657
90935,762,660
90945,761,659
90955,,
90955,761,658
90965,760,662
90975,757,663
90985,756,660
90995,754,660
91005,751,664
91015,747,664
91025,744,661
91035,744,658
91045,742,657
91055,739,657
91065,737,656
91075,734,653
91085,732,652
91095,729,650
91105,727,648
91115,726,646
91125,,
91135,,
91145,726,643
91155,724,641
91165,722,638
91175,723,635
91185,725,633
91195,726,631
91205,727,630
91215,730,629
91225,733,629
91235,734,630
91245,734,635
91255,736,647
91265,739,653
91275,740,657
91285,740,658
91295,739,660
91305,740,661
91315,740,662
91325,739,663
91335,739,664
91345,739,665
91355,739,666
91365,738,667
91375,737,667
91385,737,668
91395,739,669
91405,738,671
91415,739,673
91425,739,673
91435,738,671
91445,737,670
91455,737,670
91465,738,671
91475,739,669
91485,740,668
91495,741,667
91505,743,667
91515,744,667
91525,745,667
91535,747,667
91545,749,668
91555,749,667
91565,749,667
91575,749,667
91585,749,667
91595,747,667
91605,,
91615,,
91625,744,665
91635,740,662
91645,737,660
91655,,
91665,,
91675,735,659
91685,731,657
91695,729,655
91705,726,653
91715,725,653
91725,723,652
91735,722,651
91745,720,651
91755,,
91765,,
91775,719,651
91785,,
91795,,
91805,716,649
91815,713,656
91825,713,656
91835,714,651
91845,716,651
91855,719,650
91865,723,650
91875,726,648
91885,729,651
91895,737,660
91905,741,657
91915,740,650
91925,742,648
91935,744,650
91945,745,654
91955,744,656
91955,,
91965,744,656
91975,745,657
91985,744,657
91995,743,657
92005,743,659
92015,744,661
92025,744,665
92035,743,665
92045,743,664
92055,744,664
92065,746,665
92075,747,667
92085,749,667
92095,751,666
92105,751,668
92115,752,669
92125,752,665
92135,753,664
92145,754,666
92155,754,668
92165,755,668
92175,756,667
92185,756,670
92195,752,679
92205,755,676
92215,759,672
92225,759,674
92235,760,677
92245,761,675
92255,762,673
92265,763,674
92275,762,675
92285,762,674
92295,763,671
92305,763,670
92315,762,669
92325,,
92335,,
92345,762,668
92355,762,665
92365,762,664
92375,760,664
92385,761,662
92395,762,661
92404,764,661
92414,764,661
92424,764,660
92434,765,659
92444,766,658
92454,766,659
92464,766,659
92474,768,660
92484,768,661
92494,768,661
92504,768,659
92514,767,660
92524,766,662
92534,765,664
92544,764,665
92554,763,665
92564,761,665
92574,758,663
92584,755,660
92594,753,660
92604,751,660
92614,749,660
92624,748,657
92634,747,655
92644,745,655
92654,742,655
92664,741,655
92674,741,656
92684,740,657
92694,738,657
92704,736,656
92714,736,656
92724,736,657
92734,734,661
92744,736,661
92754,738,660
92764,738,661
92774,737,661
92784,739,660
92794,741,660
92804,742,661
92814,741,661
92824,,
92834,,
92844,741,660
92854,,
92864,,
92874,,
92884,,
92894,744,658
92904,,
92914,,
92924,743,660
92934,745,659
92944,746,659
92954,747,659
92964,747,663
92974,747,664
92984,749,664
92994,751,666
93004,,
93014,,
93024,,
93034,,
93044,751,669
93054,751,668
93064,751,668
93074,751,669
93084,751,670
93094,752,670
93104,752,669
93114,753,669
93124,753,670
93134,753,670
93144,753,671
93154,754,671
93164,754,671
93174,753,671
93184,753,668
93194,754,668
93204,755,667
93214,755,666
93224,756,665
93234,758,663
93244,758,662
93254,759,662
93264,761,662
93274,763,663
93284,764,665
93294,765,665
93304,766,664
93314,767,665
93324,768,665
93334,768,664
93344,767,663
93354,767,662
93364,765,662
93374,762,663
93384,759,661
93394,757,662
93404,755,664
93414,751,664
93424,749,664
93434,749,664
93444,748,666
93454,745,667
93464,745,665
93474,745,663
93484,745,666
93494,744,666
93504,743,666
93514,745,667
93524,746,668
93534,746,668
93544,747,666
93554,748,665
93564,748,666
93574,748,667
93584,748,665
93594,750,664
93604,751,663
93614,751,662
93624,751,661
93634,751,660
93644,751,660
93654,750,658
93664,751,655
93674,752,653
93684,751,653
93694,750,651
93704,750,649
93714,751,647
93724,749,645
93734,746,643
93744,745,641
93754,744,641
93764,741,643
93774,739,642
93784,740,639
93794,740,639
93804,738,638
93814,737,637
93824,737,638
93834,738,638
93844,737,638
93854,737,639
93864,738,638
93874,740,640
93884,740,641
93894,740,642
93904,742,642
93914,744,642
93924,744,643
93934,744,644
93944,745,644
93954,747,644
93964,747,645
93974,745,645
93984,746,645
93994,748,645
94004,746,646
94014,745,649
94024,745,650
94034,745,650
94044,743,659
94054,737,675
94064,738,671
94074,741,662
94083,740,665
94093,738,668
94103,737,669
94113,737,669
94123,736,670
94133,735,671
94143,734,669
94153,736,668
94163,736,668
94173,735,668
94183,735,664
94193,737,661
94203,738,660
94213,738,659
94223,738,655
94233,741,652
94243,743,650
94253,,
94263,,
94273,744,649
94283,745,646
94293,747,645
94303,748,645
94313,747,643
94323,747,640
94333,748,639
94343,747,638
94353,744,637
94363,743,635
94373,744,634
94383,743,634
94393,741,633
94403,741,634
94413,744,641
94423,743,643
94433,743,642
94443,743,640
94453,745,639
94463,746,637
94473,745,635
94483,745,634
94493,747,634
94503,747,632
94513,747,629
94523,748,626
94533,750,624
94543,,
94553,,
94563,750,627
94573,752,626
94583,752,625
94593,753,625
94603,753,626
94613,752,628
94623,752,629
94633,752,631
94643,751,632
94653,749,633
94663,748,635
94673,747,637
94683,747,640
94693,745,644
94703,746,647
94713,746,648
94723,745,651
94733,743,654
94743,744,654
94753,744,655
94763,744,656
94773,743,656
94783,742,655
94793,,
94803,,
94813,745,652
94823,743,653
94833,743,653
94843,744,652
94853,746,651
94863,746,652
94873,745,653
94883,746,653
94893,747,653
94903,747,655
94913,746,655
94923,,
94933,,
94943,747,651
94953,748,648
94963,749,647
94973,749,644
94983,750,644
94993,752,645
95003,754,643
95013,754,640
95023,754,637
95033,755,638
95043,757,639
95053,757,638
95063,757,638
95073,757,639
95083,757,639
95093,755,637
95103,754,634
95113,752,636
95123,748,639
95133,746,637
95143,745,634
95153,743,634
95163,739,637
95173,738,634
95183,739,632
95193,739,632
95203,738,632
95213,736,632
95223,735,632
95233,735,633
95243,734,635
95253,732,636
95263,731,638
95273,732,640
95283,732,641
95293,730,640
95303,730,640
95313,730,641
95323,730,642
95333,729,641
95343,729,641
95353,732,640
95363,732,641
95373,731,642
95383,731,642
95393,734,645
95403,736,647
95413,736,647
95423,738,647
95433,739,647
95443,737,647
95453,736,648
95463,738,648
95473,740,647
95483,739,647
95493,739,647
95503,,
95513,,
95523,739,649
95533,739,648
95543,738,647
95553,737,648
95563,737,647
95573,738,647
95583,737,647
95593,735,645
95603,733,643
95613,732,641
95623,731,638
95633,,
95643,,
95653,,
95663,,
95673,,
95683,,
95693,730,639
95703,730,639
95713,731,638
95723,731,639
95733,730,639
95743,732,638
95752,733,640
95762,732,641
95772,733,643
95782,734,643
95792,736,643
95802,736,644
95812,737,645
95822,738,645
95832,739,645
95842,740,646
95852,741,649
95862,743,651
95872,745,651
95882,746,651
95892,,
95902,,
95912,747,652
95922,749,651
95932,751,650
95942,752,650
95952,752,649
95962,753,647
95972,754,645
95982,754,644
95992,754,644
96002,754,644
96012,755,645
96022,754,646
96032,752,648
96042,753,652
96052,752,653
96062,751,654
96072,750,654
96082,749,654
96092,,
96102,,
96112,750,655
96122,749,657
96132,748,658
96142,747,659
96152,,
96162,,
96172,,
96182,,
96192,748,659
96202,746,658
96212,744,658
96222,744,657
96232,743,656
96242,741,655
96252,740,655
96262,740,654
96272,741,652
96282,740,652
96292,739,651
96302,740,651
96312,741,652
96322,741,652
96332,741,652
96342,742,653
96352,743,653
96362,743,653
96372,743,653
96382,743,652
96392,744,651
96402,744,651
96412,742,650
96422,742,648
96432,742,647
96442,742,646
96452,741,645
96462,741,642
96472,742,643
96482,741,645
96492,741,648
96502,742,649
96512,743,651
96522,743,653
96532,743,655
96542,744,656
96552,745,657
96562,745,661
96572,743,663
96582,744,662
96592,744,661
96602,744,661
96612,743,659
96622,744,659
96632,745,660
96642,744,660
96652,743,659
96662,743,657
96672,745,656
96682,745,658
96692,744,659
96702,744,659
96712,745,660
96722,745,661
96732,745,661
96742,,
96752,,
96762,745,660
96772,746,661
96782,746,662
96792,744,660
96802,745,658
96812,746,657
96822,746,657
96832,746,658
96842,747,656
96852,748,655
96862,748,657
96872,747,659
96882,749,659
96892,750,660
96902,749,662
96912,748,663
96922,748,660
96932,749,659
96942,747,661
96952,746,661
96962,747,660
96972,748,659
96982,749,661
96992,749,662
97002,751,660
97012,754,660
97022,755,661
97032,756,661
97042,758,660
97052,761,661
97062,761,661
97072,761,661
97082,762,660
97092,762,659
97102,763,661
97112,764,662
97122,764,662
97132,764,663
97142,764,663
97152,764,663
97162,764,663
97172,764,663
97182,766,663
97192,766,663
97202,765,662
97212,764,662
97222,766,664
97232,768,665
97242,769,665
97252,770,666
97262,772,667
97272,773,670
97282,774,670
97292,774,671
97302,776,673
97312,776,673
97322,776,672
97332,776,672
97342,777,674
97352,777,674
97362,776,674
97372,775,673
97382,776,673
97391,776,674
97401,,
97411,,
97421,,
97431,,
97441,776,674
97451,776,673
97461,775,674
97471,775,672
97481,775,672
97491,778,673
97501,778,672
97511,778,670
97521,777,668
97531,776,665
97541,775,662
97551,773,660
97561,772,657
97571,770,657
97581,766,661
97591,763,659
97601,761,653
97611,759,651
97621,757,652
97631,755,653
97641,753,653
97651,752,654
97661,750,655
97671,747,656
97681,748,656
97691,749,655
97701,749,655
97711,748,653
97721,748,648
97731,750,644
97741,750,643
97751,750,641
97761,752,640
97771,754,639
97781,754,638
97791,753,636
97801,754,634
97811,756,635
97821,757,637
97831,756,637
97841,755,638
97851,758,640
97861,758,641
97871,757,641
97881,757,641
97891,759,642
97901,759,644
97911,759,645
97921,759,645
97931,762,648
97941,762,648
97951,761,647
97961,762,646
97971,763,647
97981,764,649
97991,763,650
98001,763,651
98011,763,652
98021,763,656
98031,762,655
98041,762,648
98051,763,650
98061,762,655
98071,760,656
98081,760,655
98091,760,655
98101,762,658
98111,762,657
98121,761,652
98131,761,651
98141,761,653
98151,760,653
98161,760,651
98171,761,650
98181,761,652
98191,760,652
98201,758,648
98211,757,649
98221,759,659
98231,758,660
98241,757,658
98251,757,655
98261,757,654
98271,756,654
98281,756,649
98291,757,647
98301,758,648
98311,758,649
98321,759,647
98331,760,645
98341,761,647
98351,760,652
98361,761,652
98371,764,653
98381,764,654
98391,764,654
98401,764,652
98411,764,651
98421,764,651
98431,763,650
98441,763,649
98451,764,649
98461,765,650
98471,764,650
98481,764,651
98491,767,653
98501,768,654
98511,767,655
98521,769,655
98531,770,657
98541,771,658
98551,771,658
98561,771,657
98571,771,657
98581,768,659
98591,764,660
98601,762,660
98611,762,661
98621,760,663
98631,759,665
98641,757,668
98651,755,670
98661,754,672
98671,,
98681,,
98691,754,676
98701,,
98711,,
98721,753,671
98731,755,674
98741,755,676
98751,754,676
98761,755,674
98771,755,673
98781,755,671
98791,756,669
98801,755,666
98811,756,663
98821,756,662
98831,757,659
98841,759,656
98851,761,655
98861,762,655
98871,763,654
98881,764,652
98891,766,654
98901,766,656
98911,762,655
98921,752,654
98931,745,655
98941,743,653
98951,742,650
98961,741,649
98971,741,649
98981,742,650
98991,741,648
99001,741,646
99011,741,647
99021,741,648
99031,741,646
99041,741,645
99051,742,645
99060,742,646
99070,741,649
99080,742,650
99090,745,655
99100,750,658
99110,753,659
99120,756,660
99130,759,660
99140,761,661
99150,762,662
99160,763,662
99170,765,663
99180,766,664
99190,766,664
99200,766,665
99210,766,666
99220,767,667
99230,766,669
99240,766,668
99250,765,669
99260,765,671
99270,764,671
99280,764,671
99290,763,671
99300,763,672
99310,763,671
99320,761,670
99330,761,670
99340,760,671
99350,757,671
99360,756,671
99370,,
99380,,
99390,751,675
99400,751,674
99410,749,675
99420,749,674
99430,748,674
99440,748,674
99450,747,674
99460,747,673
99470,748,672
99480,748,672
99490,747,671
99500,747,670
99510,747,668
99520,747,666
99530,746,664
99540,747,663
99550,746,662
99560,745,661
99570,744,659
99580,745,657
99590,745,656
99600,744,656
99610,744,657
99620,744,658
99630,745,658
99640,744,660
99650,742,659
99660,742,656
99670,742,657
99680,741,658
99690,737,657
99700,736,656
99710,736,654
99720,734,653
99730,731,653
99740,731,653
99750,731,653
99760,729,659
99770,725,666
99780,727,664
99790,727,664
99800,726,666
99810,725,667
99820,726,667
99830,726,667
99840,725,666
99850,724,666
99860,724,664
99870,725,664
99880,725,664
99890,725,663
99900,727,661
99910,729,659
99920,729,658
99930,730,658
99940,730,657
99950,730,657
99960,731,657
99970,731,657
99980,731,657
99990,731,659
100000,730,661
100010,729,663
100020,728,664
100030,727,665
100040,728,667
100050,729,668
100060,729,668
100070,729,669
100080,730,671
100090,729,672
100100,730,672
100110,731,673
100120,733,675
100130,734,676
100140,736,677
100150,737,677
100160,738,680
100170,738,681
100180,740,680
100190,743,679
100200,743,680
100210,743,680
100220,743,677
100230,744,675
100240,744,674
100250,743,674
100260,742,672
100270,743,670
100280,743,669
100290,742,670
100300,742,669
100310,743,669
100320,,
100330,,
100340,,
100350,,
100360,742,672
100370,741,673
100380,741,674
100390,743,674
100400,743,676
100410,743,677
100420,743,677
100430,744,677
100440,744,677
100450,744,676
100460,745,674
100470,746,673
100480,746,671
100490,744,668
100500,745,667
100510,746,665
100520,746,664
100530,745,662
100540,745,658
100550,745,656
100560,744,656
100570,743,655
100580,742,653
100590,,
100600,,
100610,745,655
100620,,
100630,,
100640,742,653
100650,742,655
100660,742,655
100670,744,657
100680,745,659
100690,747,661
100699,749,661
100709,753,663
100719,757,667
100729,756,668
100739,757,667
100749,760,668
100759,761,668
100769,761,668
100779,764,670
100789,768,674
100799,768,675
100809,768,676
100819,769,674
100829,770,672
100839,770,671
100849,770,671
100859,770,670
100869,770,670
100879,770,670
100889,769,670
100899,767,668
100909,767,668
100919,766,668
100929,766,668
100939,765,668
100949,766,667
100959,766,667
100969,766,666
100979,766,665
100986,,
100989,766,665
100999,766,665
101009,766,665
101019,765,662
101029,765,661
101039,765,662
101049,764,663
101059,763,662
101069,761,662
101079,757,664
101089,757,664
